event_id,timestamp,user_id,user_name,role,department,source_ip,city,country,device_type,login_method,action,service,status,session_duration_min,bytes_transferred,is_anomaly,anomaly_type,risk_score,incident_id,attack_stage,benign_edge_case
ea0285c1-d027-42fd-9e4c-8fd709b1a09c,2026-08-12 12:43:53.037381,u0037,Cynthia Lozano,Contractor,Data,151.156.82.71,New York,USA,Mobile-iOS,sso,rds_query,RDS,success,8.5,4496512,0,none,9.6,,none,none
fcde93f2-d6d4-46a0-9e16-8f29b43cc489,2026-08-12 12:48:31.037381,u0029,Marissa Howard,Contractor,Data,152.104.139.157,Toronto,Canada,Laptop-Mac,mfa,s3_list,S3,success,1.7,4110061,0,none,2.4,,none,none
5b1cc782-51f2-44ba-a3f2-e00e21d962fd,2026-08-12 12:49:47.037381,u0026,Nathan Marshall,Contractor,Engineering,76.158.110.181,New York,USA,Laptop-Mac,mfa,rds_query,RDS,success,27.1,1299031,0,none,14.2,,none,none
98fb17b0-140e-4b5e-a297-eae3d33ceda6,2026-08-12 12:52:21.037381,u0004,Todd Price,HR Specialist,Data,126.58.34.53,New York,USA,Mobile-iOS,password,s3_list,S3,success,29.1,2896676,0,none,14.4,,none,none
8d4c94b9-b1c8-4284-b953-e20daf2fcfde,2026-08-12 12:52:42.037381,u0038,Dr. Jeanette Spence,Software Engineer,Finance,57.189.14.231,Frankfurt,Germany,Laptop-Windows,mfa,s3_read,S3,success,14.2,5941956,0,none,6.8,,none,none
aa14c65a-4634-440a-8b87-8d00eed6a703,2026-08-12 12:55:16.037381,u0005,Julie Moore,Data Analyst,IT,133.255.187.114,Frankfurt,Germany,Linux-Workstation,password,ec2_describe,EC2,success,25.8,4735477,0,none,3.7,,none,none
310a42e3-e559-4992-b727-8224441e29e5,2026-08-12 12:55:24.037381,u0027,Robert Strickland,Sales Rep,HR,212.233.122.87,New York,USA,Laptop-Windows,password,rds_query,RDS,success,47.5,2215338,0,none,8.5,,none,none
89508db0-7688-4468-ab40-926fcf2d427c,2026-08-12 12:58:06.037381,u0010,Cassandra Anderson,Data Analyst,HR,192.74.24.243,London,UK,Linux-Workstation,mfa,login,AuthService,success,20.7,4969283,0,none,9.8,,none,none
ee0c3301-d588-4893-b549-551c93c9feab,2026-08-12 12:59:19.037381,u0001,Andrew Howell,Data Analyst,HR,66.127.174.231,Tokyo,Japan,Laptop-Windows,sso,dashboard_view,CloudWatch,success,32.8,1642959,0,none,8.1,,none,none
c0005be2-8864-47ba-8d6d-d859e39606eb,2026-08-12 13:04:02.037381,u0027,Robert Strickland,Sales Rep,HR,212.233.122.87,New York,USA,Laptop-Windows,mfa,s3_read,S3,success,11.7,2435476,0,none,6.9,,none,none
24fe7e4a-806a-4192-9268-891ce7343739,2026-08-12 13:11:47.037381,u0005,Julie Moore,Data Analyst,IT,133.255.187.114,Frankfurt,Germany,Linux-Workstation,sso,ec2_describe,EC2,success,29.0,4213156,0,none,3.5,,none,none
4c88ea6f-616b-4718-a2f5-f33cc2894bad,2026-08-12 13:12:18.037381,u0003,Emily Schmidt,Contractor,HR,161.239.216.54,Sydney,Australia,Laptop-Windows,mfa,lambda_invoke,Lambda,success,5.9,3519866,0,none,7.0,,none,none
6c23ffbd-7c92-4bd4-b2fe-c0ddfa051e5a,2026-08-12 13:14:06.037381,u0036,Ashley Park,DevOps Engineer,Engineering,149.116.108.127,Tokyo,Japan,Mobile-iOS,password,dashboard_view,CloudWatch,success,13.1,4442278,0,none,2.3,,none,none
d5aa268e-a2a4-4445-9442-e10e8e2efde0,2026-08-12 13:16:48.037381,u0002,Jeremy Robinson,Sales Rep,HR,153.99.205.140,Lagos,Nigeria,Laptop-Windows,mfa,file_download,S3,success,9.6,1859255,0,none,7.4,,none,none
bfb73eb1-a4a8-49f8-b0d7-a91de1d50775,2026-08-12 13:19:43.037381,u0024,Steven Perez,Contractor,HR,222.131.179.36,London,UK,Mobile-iOS,sso,bulk_export,S3,success,104.8,369299358,1,data_exfiltration,88.1,,none,none
13b6a85c-8893-4bc3-9cd3-41082e3b5748,2026-08-12 13:19:53.037381,u0019,Jessica Kelly,Contractor,Engineering,169.243.174.38,Sydney,Australia,Linux-Workstation,mfa,dashboard_view,CloudWatch,success,15.0,5869245,0,none,4.6,,none,none
3db0cf44-d092-4c33-b166-d58c1a34b30e,2026-08-12 13:20:38.037381,u0010,Cassandra Anderson,Data Analyst,HR,192.74.24.243,London,UK,Linux-Workstation,mfa,rds_query,RDS,success,7.1,4714753,0,none,0.7,,none,none
ca17b65a-9844-418f-a92f-f3fc15f484fc,2026-08-12 13:21:30.037381,u0012,Brittany Fritz,Software Engineer,Operations,223.119.225.191,Frankfurt,Germany,Mobile-Android,password,s3_list,S3,success,21.2,2685741,0,none,10.4,,none,none
24f7807e-bfe5-4a67-af75-cfb719ed17fa,2026-08-12 13:24:44.037381,u0037,Cynthia Lozano,Contractor,Data,151.156.82.71,New York,USA,Mobile-iOS,mfa,s3_list,S3,success,23.3,4631725,0,none,5.5,,none,none
c15e2e63-3d39-487d-97ff-4fc016a68f5d,2026-08-12 13:25:10.037381,u0034,Vickie Jackson,Data Analyst,Engineering,107.176.90.168,Toronto,Canada,Laptop-Windows,mfa,dashboard_view,CloudWatch,success,28.9,2314187,0,none,11.8,,none,none
f06666a9-655f-4b1a-94a8-004546c47bd0,2026-08-12 13:31:40.037381,u0008,Crystal Torres,Sales Rep,Operations,121.95.68.69,Mumbai,India,Mobile-Android,mfa,bulk_export,S3,success,89.1,718562686,1,data_exfiltration,82.8,,none,none
ce937662-81a6-4186-8767-23589306a78a,2026-08-12 13:31:46.037381,u0028,Natalie Davis,Data Analyst,Engineering,199.85.169.189,Frankfurt,Germany,Laptop-Windows,mfa,ec2_describe,EC2,success,21.8,6510661,0,none,12.7,,none,none
8902dcad-f2ed-4b78-8be3-c84a42503aa8,2026-08-12 13:33:13.037381,u0013,Joe Horn,Finance Analyst,Data,176.179.217.232,Sao Paulo,Brazil,Mobile-Android,mfa,s3_read,S3,success,20.0,1535866,0,none,9.1,,none,none
112bc11c-bf96-44b4-9051-5ffe614bd7f9,2026-08-12 13:36:06.037381,u0032,David Perez,Data Analyst,Data,171.151.166.13,New York,USA,Laptop-Mac,password,ec2_describe,EC2,success,10.6,4316761,0,none,5.5,,none,none
7e76ceea-ba81-4487-af58-db81457e2e85,2026-08-12 13:37:31.037381,u0029,Marissa Howard,Contractor,Data,152.104.139.157,Toronto,Canada,Laptop-Mac,mfa,lambda_invoke,Lambda,success,7.6,4635965,0,none,8.8,,none,none
90b70579-5a06-41cc-91b9-ccbba4c26616,2026-08-12 13:38:35.037381,u0039,Brett Shah,IT Admin,Engineering,151.118.71.251,Toronto,Canada,Laptop-Windows,mfa,rds_query,RDS,success,9.5,6394323,0,none,10.0,,none,none
7419a382-bd10-4881-b7d3-4ee53acbf59d,2026-08-12 13:42:10.037381,u0010,Cassandra Anderson,Data Analyst,HR,192.74.24.243,London,UK,Linux-Workstation,mfa,dashboard_view,CloudWatch,success,15.4,4044559,0,none,13.2,,none,none
2281f0b8-c9ff-4c3f-bbff-27ccbe3ed490,2026-08-12 13:44:31.037381,u0039,Brett Shah,IT Admin,Engineering,151.118.71.251,Toronto,Canada,Laptop-Windows,sso,cloudwatch_view,CloudWatch,success,4.1,4810459,0,none,1.8,,none,none
4e40b48f-2a95-491c-a280-cfed58f604b0,2026-08-12 13:44:43.037381,u0009,Morgan Carlson PhD,Finance Analyst,Data,171.237.159.223,Frankfurt,Germany,Mobile-iOS,sso,rds_query,RDS,success,37.4,6348150,0,none,2.0,,none,none
187a7306-8219-4c53-84c0-1a59a0ed1371,2026-08-12 13:47:19.037381,u0026,Nathan Marshall,Contractor,Engineering,76.158.110.181,New York,USA,Laptop-Mac,mfa,s3_read,S3,success,25.5,-26854,0,none,1.9,,none,none
827ed3ad-d401-4f66-8240-9ff1b7f5ec96,2026-08-12 13:47:27.037381,u0036,Ashley Park,DevOps Engineer,Engineering,149.116.108.127,Tokyo,Japan,Mobile-iOS,sso,ec2_describe,EC2,success,19.2,4252987,0,none,4.2,,none,none
24db71b1-92c5-492e-9c17-e8e11e93382c,2026-08-12 13:51:41.037381,u0024,Steven Perez,Contractor,HR,222.131.179.36,London,UK,Mobile-iOS,mfa,s3_list,S3,success,6.2,5412434,0,none,6.2,,none,none
4e1787e6-128f-4ee2-a992-338892c09887,2026-08-12 13:53:57.037381,u0017,Rebecca Williams,Contractor,HR,203.167.187.154,Sydney,Australia,Linux-Workstation,password,lambda_invoke,Lambda,success,19.4,4986977,0,none,6.4,,none,none
050c8969-d239-40df-85e0-dbc68248c15f,2026-08-12 13:57:01.037381,u0039,Brett Shah,IT Admin,Engineering,151.118.71.251,Toronto,Canada,Laptop-Windows,mfa,cloudwatch_view,CloudWatch,success,18.4,4337078,0,none,10.9,,none,none
e738fd79-8534-4be4-98c4-1c0c74d0c066,2026-08-12 13:57:45.037381,u0039,Brett Shah,IT Admin,Engineering,151.118.71.251,Toronto,Canada,Laptop-Windows,password,rds_query,RDS,success,15.0,6113811,0,none,0.1,,none,none
c35b894c-2266-4d0e-b7c0-c6664a2e8312,2026-08-12 14:01:05.037381,u0008,Crystal Torres,Sales Rep,Operations,121.95.68.69,Mumbai,India,Mobile-Android,mfa,s3_list,S3,success,21.3,6498853,0,none,14.2,,none,none
e094fbe2-2c72-41a5-ae0b-182327d6a56f,2026-08-12 14:01:12.037381,u0019,Jessica Kelly,Contractor,Engineering,169.243.174.38,Sydney,Australia,Linux-Workstation,sso,cloudwatch_view,CloudWatch,success,6.7,5393089,0,none,12.5,,none,none
55983fe9-5f89-495c-ab54-4eda7a38b8fb,2026-08-12 14:02:18.037381,u0001,Andrew Howell,Data Analyst,HR,66.127.174.231,Tokyo,Japan,Laptop-Windows,password,ec2_describe,EC2,success,8.4,2893871,0,none,13.3,,none,none
c68fbf0a-44e0-4038-a817-abeddb8035a9,2026-08-12 14:02:36.037381,u0002,Jeremy Robinson,Sales Rep,HR,153.99.205.140,Lagos,Nigeria,Laptop-Windows,mfa,ec2_describe,EC2,success,29.9,1712596,0,none,3.9,,none,none
bbc4b20a-5dc7-44df-99fa-19139ce242e7,2026-08-12 14:04:54.037381,u0031,Holly Callahan,DevOps Engineer,Sales,44.54.83.21,Singapore,Singapore,Laptop-Windows,mfa,dashboard_view,CloudWatch,success,6.8,3242769,0,none,13.6,,none,none
5a711e28-fb73-4585-8d71-d64cc50fa8cd,2026-08-12 14:05:44.037381,u0006,Daniel Smith,Data Analyst,Sales,52.8.218.0,Mumbai,India,Linux-Workstation,password,file_download,S3,success,18.6,5913372,0,none,9.1,,none,none
fb4fee77-8b97-45c1-a733-54f5f7125c7b,2026-08-12 14:08:54.037381,u0039,Brett Shah,IT Admin,Engineering,151.118.71.251,Toronto,Canada,Laptop-Windows,mfa,s3_read,S3,success,32.6,5501160,0,none,8.0,,none,none
3d52cc81-8f36-4729-842a-b68611095d25,2026-08-12 14:09:49.037381,u0005,Julie Moore,Data Analyst,IT,133.255.187.114,Frankfurt,Germany,Linux-Workstation,password,s3_read,S3,success,19.4,4836764,0,none,10.1,,none,none
cfe9bf41-fa71-4d53-8a0c-8d22a8b0e45b,2026-08-12 14:13:56.037381,u0024,Steven Perez,Contractor,HR,222.131.179.36,London,UK,Mobile-iOS,sso,cloudwatch_view,CloudWatch,success,7.5,5764173,0,none,11.5,,none,none
65c4d8c8-9e90-4515-8f76-bf173829ef57,2026-08-12 14:14:08.037381,u0025,Ralph Nichols,Sales Rep,Finance,48.85.132.183,Sydney,Australia,Mobile-Android,sso,ec2_describe,EC2,success,23.8,4954963,0,none,7.6,,none,none
f346530a-019f-47bd-90b3-ef53baa5c817,2026-08-12 14:16:00.037381,u0020,Jacob Davidson MD,HR Specialist,Operations,212.5.113.118,Toronto,Canada,Linux-Workstation,password,dashboard_view,CloudWatch,success,35.2,3933079,0,none,14.3,,none,none
4781917e-7e3a-4c8b-a277-48ce141e4b9e,2026-08-12 14:21:26.037381,u0021,Ernest Foster,IT Admin,HR,159.108.92.74,Toronto,Canada,Laptop-Windows,password,s3_read,S3,success,12.6,392997,0,none,0.5,,none,none
d6fe5662-a7b4-448e-bc6b-862bd21830e3,2026-08-12 14:27:51.037381,u0039,Brett Shah,IT Admin,Engineering,151.118.71.251,Toronto,Canada,Laptop-Windows,password,ec2_describe,EC2,success,13.6,4594351,0,none,9.5,,none,none
e64e1568-6634-41f6-b47f-70390b46f2e5,2026-08-12 14:28:40.037381,u0026,Nathan Marshall,Contractor,Engineering,76.158.110.181,New York,USA,Laptop-Mac,sso,dashboard_view,CloudWatch,success,5.1,211440,0,none,4.7,,none,none
37421edd-99d7-45d1-b215-4571a8d7e15d,2026-08-12 14:31:00.037381,u0037,Cynthia Lozano,Contractor,Data,151.156.82.71,New York,USA,Mobile-iOS,sso,dashboard_view,CloudWatch,success,6.2,5467128,0,none,11.4,,none,none
7f09d987-2b1f-4e22-b088-a793254b46c7,2026-08-12 14:36:53.037381,u0002,Jeremy Robinson,Sales Rep,HR,153.99.205.140,Lagos,Nigeria,Laptop-Windows,sso,ec2_describe,EC2,success,36.9,2441314,0,none,14.2,,none,none
0c4f2611-9e1c-48de-a251-6b4b86a2669d,2026-08-12 14:38:28.037381,u0039,Brett Shah,IT Admin,Engineering,151.118.71.251,Toronto,Canada,Laptop-Windows,password,file_download,S3,success,18.7,5358798,0,none,10.3,,none,none
4ef0c892-f7a1-4810-a2ce-c4a7dbc9e8a7,2026-08-12 14:40:33.037381,u0018,George Vazquez,HR Specialist,Operations,183.246.57.251,Frankfurt,Germany,Laptop-Windows,sso,ec2_describe,EC2,success,24.1,2329202,0,none,10.6,,none,none
a299ad30-b648-4717-9af9-668a92f4b6de,2026-08-12 14:41:31.037381,u0035,Oscar Bailey,DevOps Engineer,Sales,157.167.69.162,Sao Paulo,Brazil,Laptop-Mac,sso,rds_query,RDS,success,7.4,2651166,0,none,0.6,,none,none
82079b76-01b5-426f-b843-f826b8c3f83b,2026-08-12 14:41:55.037381,u0019,Jessica Kelly,Contractor,Engineering,169.243.174.38,Sydney,Australia,Linux-Workstation,password,s3_list,S3,success,11.6,5738125,0,none,4.3,,none,none
c66f86c4-6e02-4957-8ef5-0fd3e7ebd938,2026-08-12 14:46:16.037381,u0018,George Vazquez,HR Specialist,Operations,183.246.57.251,Frankfurt,Germany,Laptop-Windows,password,dashboard_view,CloudWatch,success,3.4,1828555,0,none,4.0,,none,none
9636d3fe-9434-4c01-8f0f-11f6a83c5c49,2026-08-12 14:52:40.037381,u0037,Cynthia Lozano,Contractor,Data,151.156.82.71,New York,USA,Mobile-iOS,mfa,dashboard_view,CloudWatch,success,6.9,5031368,0,none,12.5,,none,none
d37a7ee3-0f09-411f-b090-2678de90d20c,2026-08-12 14:55:32.037381,u0000,Aaron Castillo,Data Analyst,Engineering,69.116.38.120,Sydney,Australia,Laptop-Mac,mfa,login,AuthService,success,19.3,1917669,0,none,6.9,,none,none
1a3ff98a-61d1-41cd-96d7-e3d562a704d4,2026-08-12 14:55:42.037381,u0009,Morgan Carlson PhD,Finance Analyst,Data,171.237.159.223,Frankfurt,Germany,Mobile-iOS,sso,file_download,S3,success,6.4,5521418,0,none,14.6,,none,none
98e399c2-2c19-45a1-a0d7-6997c4f6bf42,2026-08-12 14:56:52.037381,u0029,Marissa Howard,Contractor,Data,152.104.139.157,Toronto,Canada,Laptop-Mac,mfa,ec2_describe,EC2,success,7.7,3751356,0,none,3.9,,none,none
1533815a-09a1-4dd9-ae62-a78ff3b696d4,2026-08-12 15:01:57.037381,u0007,Cynthia Smith,Sales Rep,Finance,216.118.24.252,Mumbai,India,Laptop-Windows,password,file_download,S3,success,12.9,1227095,0,none,0.0,,none,none
b83d61b1-c737-4000-a649-f0c0ebd8e7f8,2026-08-12 15:02:12.037381,u0008,Crystal Torres,Sales Rep,Operations,121.95.68.69,Mumbai,India,Mobile-Android,password,s3_read,S3,success,20.3,5924520,0,none,7.7,,none,none
c60cee9c-a957-4a9d-a3ce-81cd9a9a6e60,2026-08-12 15:05:24.037381,u0027,Robert Strickland,Sales Rep,HR,212.233.122.87,New York,USA,Laptop-Windows,sso,lambda_invoke,Lambda,success,16.9,2652994,0,none,10.6,,none,none
1c1b2f67-0939-489e-9d09-3ec71217f87a,2026-08-12 15:06:11.037381,u0035,Oscar Bailey,DevOps Engineer,Sales,157.167.69.162,Sao Paulo,Brazil,Laptop-Mac,sso,ec2_describe,EC2,failure,14.6,826736,0,none,5.6,,none,none
82c09700-4934-4abf-932d-915b5641d986,2026-08-12 15:06:58.037381,u0015,Scott Martin,DevOps Engineer,IT,221.82.129.191,New York,USA,Laptop-Mac,sso,cloudwatch_view,CloudWatch,success,10.4,100852,0,none,0.2,,none,none
c37faae5-be29-4499-b956-76391eb84d4d,2026-08-12 15:07:00.037381,u0013,Joe Horn,Finance Analyst,Data,176.179.217.232,Sao Paulo,Brazil,Mobile-Android,mfa,cloudwatch_view,CloudWatch,failure,7.4,3190758,0,none,4.9,,none,none
ab8c4d6f-aac8-41db-848e-7ef47b285907,2026-08-12 15:07:01.037381,u0000,Aaron Castillo,Data Analyst,Engineering,69.116.38.120,Sydney,Australia,Laptop-Mac,mfa,ec2_describe,EC2,success,17.6,2310467,0,none,8.3,,none,none
d3c35ad1-0e7e-475e-888f-44c40d7566a5,2026-08-12 15:07:36.037381,u0007,Cynthia Smith,Sales Rep,Finance,216.118.24.252,Mumbai,India,Laptop-Windows,sso,dashboard_view,CloudWatch,success,16.1,1816887,0,none,4.5,,none,none
38dd0d14-aab6-4596-9d3d-97cd83119df2,2026-08-12 15:08:05.037381,u0035,Oscar Bailey,DevOps Engineer,Sales,157.167.69.162,Sao Paulo,Brazil,Laptop-Mac,mfa,lambda_invoke,Lambda,success,7.4,1926411,0,none,11.7,,none,none
1a89bee3-a628-4eff-9de4-55610c7f8dbe,2026-08-12 15:09:28.037381,u0012,Brittany Fritz,Software Engineer,Operations,223.119.225.191,Frankfurt,Germany,Mobile-Android,mfa,ec2_describe,EC2,success,21.7,1818006,0,none,5.5,,none,none
a749abaf-9a83-4867-886b-37c6a325c57e,2026-08-12 15:09:58.037381,u0036,Ashley Park,DevOps Engineer,Engineering,149.116.108.127,Tokyo,Japan,Mobile-iOS,sso,file_download,S3,success,37.7,3982499,0,none,5.6,,none,none
9ed087bd-99eb-4423-a46f-c62f1709fad3,2026-08-12 15:11:01.037381,u0015,Scott Martin,DevOps Engineer,IT,221.82.129.191,New York,USA,Laptop-Mac,sso,cloudwatch_view,CloudWatch,success,10.7,1051182,0,none,5.2,,none,none
098cdec8-1cd2-42f6-8a87-33cb49b7aeeb,2026-08-12 15:14:55.037381,u0032,David Perez,Data Analyst,Data,171.151.166.13,New York,USA,Laptop-Mac,password,s3_list,S3,success,4.0,3449137,0,none,0.7,,none,none
1e11f58a-40e3-49cd-b77f-574bdd075f5e,2026-08-12 15:15:25.037381,u0020,Jacob Davidson MD,HR Specialist,Operations,212.5.113.118,Toronto,Canada,Linux-Workstation,sso,login,AuthService,success,30.7,3463202,0,none,1.1,,none,none
9abd21bf-9262-4332-a3bf-83705b58a22e,2026-08-12 15:16:59.037381,u0035,Oscar Bailey,DevOps Engineer,Sales,157.167.69.162,Sao Paulo,Brazil,Laptop-Mac,sso,cloudwatch_view,CloudWatch,success,1.7,1292172,0,none,2.1,,none,none
2e69dc4a-6ffa-4d83-9e99-6ba4107134a8,2026-08-12 15:17:05.037381,u0016,Brian Brown,Data Analyst,Data,156.243.71.204,London,UK,Mobile-Android,mfa,ec2_describe,EC2,success,16.3,4254623,0,none,1.0,,none,none
b025a3cf-65ef-44ae-a07c-7112180f4423,2026-08-12 15:17:46.037381,u0037,Cynthia Lozano,Contractor,Data,151.156.82.71,New York,USA,Mobile-iOS,mfa,lambda_invoke,Lambda,success,19.6,5305052,0,none,8.6,,none,none
20d633d4-3106-4a6a-801b-b71a130e7d7a,2026-08-12 15:20:01.037381,u0022,Megan Daniels,Data Analyst,IT,171.237.162.70,Sydney,Australia,Laptop-Mac,sso,cloudwatch_view,CloudWatch,success,22.3,5544111,0,none,4.3,,none,none
b52006c5-2fcc-415f-8ef8-c0accee78cb0,2026-08-12 15:23:39.037381,u0021,Ernest Foster,IT Admin,HR,159.108.92.74,Toronto,Canada,Laptop-Windows,password,cloudwatch_view,CloudWatch,success,15.1,178739,0,none,1.1,,none,none
7f420c52-1997-4aa3-89e8-17a6a1349ecd,2026-08-12 15:24:02.037381,u0018,George Vazquez,HR Specialist,Operations,183.246.57.251,Frankfurt,Germany,Laptop-Windows,mfa,lambda_invoke,Lambda,success,44.2,2400903,0,none,5.5,,none,none
bf8062dd-a140-4bb3-abc1-8b5731ac3dfb,2026-08-12 15:30:15.037381,u0000,Aaron Castillo,Data Analyst,Engineering,69.116.38.120,Sydney,Australia,Laptop-Mac,mfa,file_download,S3,success,5.3,2300997,0,none,2.9,,none,none
94261f0e-a13d-4704-bc5c-9d72bbe9b6ed,2026-08-12 15:32:31.037381,u0019,Jessica Kelly,Contractor,Engineering,169.243.174.38,Sydney,Australia,Linux-Workstation,mfa,rds_query,RDS,success,13.2,6019011,0,none,8.4,,none,none
65a0fbc6-384c-45d0-af73-a5d7c15b5a35,2026-08-12 15:33:26.037381,u0011,Angela Hodges,DevOps Engineer,IT,29.14.24.6,Toronto,Canada,Laptop-Mac,mfa,lambda_invoke,Lambda,success,21.0,1608035,0,none,2.6,,none,none
d3ae722b-99b4-4efe-8dec-1781579db610,2026-08-12 15:43:00.037381,u0024,Steven Perez,Contractor,HR,222.131.179.36,London,UK,Mobile-iOS,sso,login,AuthService,success,7.1,5189581,0,none,10.5,,none,none
f8de6bf6-bc7e-416a-bf0f-8921fb8d087b,2026-08-12 15:45:58.037381,u0031,Holly Callahan,DevOps Engineer,Sales,44.54.83.21,Singapore,Singapore,Laptop-Windows,sso,lambda_invoke,Lambda,success,7.1,3136532,0,none,12.4,,none,none
c767b799-f7e3-48db-bf85-6285eefc9422,2026-08-12 15:49:35.037381,u0024,Steven Perez,Contractor,HR,222.131.179.36,London,UK,Mobile-iOS,password,rds_query,RDS,success,15.6,5149674,0,none,1.0,,none,none
9dd287e9-2af8-4e0d-8d8d-2ebbe763036a,2026-08-12 15:49:35.037381,u0021,Ernest Foster,IT Admin,HR,159.108.92.74,Toronto,Canada,Laptop-Windows,password,dashboard_view,CloudWatch,failure,5.1,538252,0,none,2.8,,none,none
cddb5c37-f785-440c-af83-a8d4c3770e7c,2026-08-12 15:52:10.037381,u0029,Marissa Howard,Contractor,Data,152.104.139.157,Toronto,Canada,Laptop-Mac,password,file_download,S3,success,30.8,3955324,0,none,4.6,,none,none
61985aa0-76f3-44dd-ac1f-e33140100e19,2026-08-12 15:53:55.037381,u0032,David Perez,Data Analyst,Data,171.151.166.13,New York,USA,Laptop-Mac,mfa,rds_query,RDS,success,10.7,4181635,0,none,1.9,,none,none
28d8d400-165f-4363-b338-29e99429318d,2026-08-12 15:55:18.037381,u0003,Emily Schmidt,Contractor,HR,161.239.216.54,Sydney,Australia,Laptop-Windows,sso,lambda_invoke,Lambda,success,19.7,3018891,0,none,6.9,,none,none
34bd1dc8-353f-4c21-993f-632e6181aead,2026-08-12 15:55:50.037381,u0035,Oscar Bailey,DevOps Engineer,Sales,157.167.69.162,Sao Paulo,Brazil,Laptop-Mac,mfa,login,AuthService,success,3.8,1755487,0,none,12.6,,none,none
4541d98f-ff00-4f77-97c6-37e80e1df52a,2026-08-12 15:57:14.037381,u0016,Brian Brown,Data Analyst,Data,156.243.71.204,London,UK,Mobile-Android,sso,ec2_describe,EC2,success,7.0,3745113,0,none,6.0,,none,none
3c5b5c11-89d9-4150-ba0c-5eeedd08dfba,2026-08-12 15:58:49.037381,u0030,Olivia Pacheco,DevOps Engineer,Data,199.160.175.85,Mumbai,India,Laptop-Windows,password,rds_query,RDS,success,13.5,4300951,0,none,3.7,,none,none
09317734-d1ff-4719-a98f-8d9142fd254c,2026-08-12 15:58:56.037381,u0020,Jacob Davidson MD,HR Specialist,Operations,212.5.113.118,Toronto,Canada,Linux-Workstation,sso,ec2_describe,EC2,success,6.8,4161967,0,none,3.3,,none,none
eafa04b4-e8d3-4023-8f24-19c8d609d147,2026-08-12 15:59:49.037381,u0033,Alejandro Ayala,IT Admin,IT,5.147.183.18,Sao Paulo,Brazil,Laptop-Mac,password,s3_list,S3,success,14.0,4991386,0,none,3.6,,none,none
4b70b7a4-42e3-4131-9aca-4ed6d45e4c9c,2026-08-12 16:01:39.037381,u0037,Cynthia Lozano,Contractor,Data,151.156.82.71,New York,USA,Mobile-iOS,sso,rds_query,RDS,success,4.7,5489384,0,none,8.3,,none,none
98dd82f1-9597-4ae1-8ed1-6cc2423b182f,2026-08-12 16:02:14.037381,u0014,Crystal Dunn,IT Admin,Data,59.130.174.65,Toronto,Canada,Linux-Workstation,sso,ec2_describe,EC2,success,25.0,6612576,0,none,6.5,,none,none
2cad35c0-61ea-49fa-895d-1d4dc399e820,2026-08-12 16:02:29.037381,u0000,Aaron Castillo,Data Analyst,Engineering,69.116.38.120,Sydney,Australia,Laptop-Mac,sso,s3_read,S3,success,9.2,650225,0,none,1.7,,none,none
e9908d6e-1dc4-47fa-a7ce-85d5739269b4,2026-08-12 16:03:08.037381,u0029,Marissa Howard,Contractor,Data,152.104.139.157,Toronto,Canada,Laptop-Mac,mfa,rds_query,RDS,success,32.1,4493299,0,none,5.9,,none,none
d7ff7ac7-fd2b-4f68-a353-72c947263cde,2026-08-12 16:05:31.037381,u0012,Brittany Fritz,Software Engineer,Operations,223.119.225.191,Frankfurt,Germany,Mobile-Android,sso,s3_list,S3,success,18.2,3173293,0,none,12.9,,none,none
0c606029-9a3e-4393-9da9-50cb458c3296,2026-08-12 16:07:18.037381,u0004,Todd Price,HR Specialist,Data,126.58.34.53,New York,USA,Mobile-iOS,password,s3_read,S3,success,46.7,4121638,0,none,9.1,,none,none
613e2aef-30b9-44c8-81dd-f30c07d48718,2026-08-12 16:08:41.037381,u0032,David Perez,Data Analyst,Data,171.151.166.13,New York,USA,Laptop-Mac,password,login,AuthService,success,3.4,4327504,0,none,11.1,,none,none
a561f871-7108-4be9-b3e5-e5588d23c9b4,2026-08-12 16:10:10.037381,u0028,Natalie Davis,Data Analyst,Engineering,199.85.169.189,Frankfurt,Germany,Laptop-Windows,password,cloudwatch_view,CloudWatch,success,14.0,6298669,0,none,1.9,,none,none
3e895cb1-3b1a-43ee-bce5-cd32590e972c,2026-08-12 16:13:39.037381,u0015,Scott Martin,DevOps Engineer,IT,221.82.129.191,New York,USA,Laptop-Mac,password,dashboard_view,CloudWatch,success,5.9,902188,0,none,2.7,,none,none
da6d3bb8-29e9-4870-b402-4d66d2a5d59b,2026-08-12 16:17:33.037381,u0020,Jacob Davidson MD,HR Specialist,Operations,212.5.113.118,Toronto,Canada,Linux-Workstation,mfa,rds_query,RDS,success,37.8,3879728,0,none,9.2,,none,none
198b3990-71c9-4dc5-981c-b5dbee443f57,2026-08-12 16:19:49.037381,u0034,Vickie Jackson,Data Analyst,Engineering,107.176.90.168,Toronto,Canada,Laptop-Windows,mfa,file_download,S3,success,11.6,2692677,0,none,11.5,,none,none
1fa26e55-f7b7-4fd7-ba5c-c003685bbaf1,2026-08-12 16:22:21.037381,u0035,Oscar Bailey,DevOps Engineer,Sales,157.167.69.162,Sao Paulo,Brazil,Laptop-Mac,password,rds_query,RDS,success,16.0,2308034,0,none,6.8,,none,none
cc3c20cc-9ec3-4c17-ae3d-f4514bc6b114,2026-08-12 16:26:05.037381,u0000,Aaron Castillo,Data Analyst,Engineering,69.116.38.120,Sydney,Australia,Laptop-Mac,password,ec2_describe,EC2,success,3.0,1242674,0,none,1.8,,none,none
